Year,COURSE CODE,"1. As a complete and useful guide for the course, the syllabus was: ",2. Relevance of activities and assignments to course goals was:,"3. Relevance of required readings (websites, articles, text, etc.) ",4. The effectiveness of the delivery format was: ,"5. Overall, the course content was: ",COURSE CONTENT,1. Quality and helpfulness of the mentor feedback was: ,2. Timely response by the mentor for inquiries was: ,3. MentorÂs availability for extra help was: ,"4. Overall, the mentor was: ",MENTOR
2023,GE6102,5,5,5,5,5,Everything was explained well on the module.,5,5,5,5,Excellent
2023,PSYC6101,5,5,5,5,5, ,5,5,5,5, 
2023,COMM6111,5,4,4,5,5, ,5,5,5,5, 
2023,DIRR112,5,5,5,5,5, ,5,5,5,5, 
2023,GE6106,5,4,5,5,5, ,5,5,5,5, 
2023,SSCI541,5,5,5,5,5,I do not have any comments or suggestions about my online experience at AMA University Online Education.,5,5,5,5,I do not have any comments or suggestions about my mentor for this course.
2023,FILI6211,5,5,5,5,5, ,5,5,5,5, 
2023,PHYED6200,5,5,5,5,5, ,5,5,5,5, 
2023,ENGL6241,5,5,5,5,5, ,5,5,5,5, 
2023,FILI6301,4,4,4,4,4, ,4,4,4,4, 
2023,GE6116,5,5,5,5,5,nil,5,5,5,5, 
2023,GE6114,3,3,3,3,3,none,3,3,3,3,no interaction w/ mentor yet
2023,3LP1,5,5,5,5,5,"So far it is great, the delivery of the info and format are excellent",5,5,5,5,Mentor is did a good job in this course
2023,CPE321,5,5,5,5,5, ,5,5,5,5, 
2023,EDUC212,4,4,4,4,4, ,3,3,3,3, 
2023,GE6107,4,3,3,3,4, ,2,3,2,3, 
2023,CS6203,4,4,4,4,4, ,4,4,4,4, 
2023,COMP121,5,5,5,5,5,Keep it up,4,4,4,4,Great Job
2023,BAMM6302,5,5,5,5,5, ,5,5,5,5, 
2023,ENG6201,5,5,5,5,5,yes,5,5,5,5,yes
2023,PEDH111,3,3,3,3,3, ,3,3,3,3, 
2023,PEDH112,4,4,4,4,4, ,5,5,5,5, 
2023,ENGL6101,2,2,3,3,3, ,3,3,3,3, 
2023,IT6205A,4,4,4,4,4, ,4,4,4,4, 
2023,GE6106,5,5,5,5,5, ,5,5,5,5, 
2023,GE6300,4,4,4,4,4,none,3,3,3,3,none
2023,MATH,5,5,5,5,5, ,5,5,5,5, 
2023,ENTR122,5,5,5,5,5, ,5,5,5,5, 
2023,HUMA101,5,5,5,5,5, ,5,5,5,5, 
2023,NSTP6101,5,5,5,5,5, ,5,5,5,5, 
2023,ACTG6480,4,4,4,4,4, ,4,4,4,4, 
2023,GE6300,5,5,5,5,5,PLEASE PUT REVIEW OPTION SO WE KNOW WHAT IS THE CORRECT ANSWER ON THE WRONG TEST,5,5,5,5,SO FAR SO GOOD
2023,GE6102,5,5,5,5,5,na,5,5,5,5,na
2023,ENTR122,5,5,5,5,5,-,3,3,2,3, 
2023,ENGL312,5,5,5,5,5, ,5,5,5,5, 
2023,ECON122,4,3,3,3,4, ,3,3,3,3, 
2023,MBA902,5,5,5,5,5, ,4,4,4,4, 
2023,BP001,4,4,4,4,4, ,4,4,4,4, 
2023,BAHRM6444,3,4,4,3,4, ,3,3,3,4, 
2023,FLAN6456,5,5,5,5,5,"
Execellent",5,5,5,5,"
Execellent"
2023,FLAN6356,3,3,3,3,3, ,3,3,3,3, 
2023,ETHICS6375,5,5,5,5,5, ,5,5,5,5, 
2023,LAW6149,5,5,4,5,5,"Some quizzes are confusing. I am not sure if it's a normal thing, it's the quizzes that go first before the lesson so most of the time I am not aware about the questions that I am answering.",5,5,5,5,"Some quizzes are confusing. I am not sure if it's a normal thing, it's the quizzes that go first before the lesson so most of the time I am not aware about the questions that I am answering."
2023,GE6114,5,5,5,5,5, ,5,5,5,5,excellent 
2023,GE6104,5,5,5,5,5, ,5,5,5,5, 
2023,GE6102,4,4,4,4,4, ,3,3,3,3, 
2023,ENGL6102,5,5,5,5,5, ,5,5,5,5,Spell check modules
2023,GE6107,5,5,5,5,5,More learning materials like power point presentation and video presentation,4,3,3,4,Nothing
2023,BAMM6205,4,4,4,4,4, ,5,5,5,5, 
2023,PSYC6502,5,5,5,5,5,I have no suggestions for now.,5,5,5,5,I don't have any suggestions. I'm happy with everything.
2023,GE6106,5,5,5,4,4, ,4,4,4,4, 
2023,GE6108,5,5,5,5,5, ,5,5,5,5, 
2023,GE6104,5,5,5,5,5, ,5,5,5,5, 
2023,ENTR122,5,5,5,5,5, ,5,5,5,5, 
2023,ACTG6386,5,5,5,5,5, ,5,5,5,5, 
2023,GE6100,4,4,4,4,4, ,4,4,4,4, 
2023,PEDH112,5,4,3,4,5,Fix typos in modules.,5,5,5,5, 
2023,BFIN121,4,4,4,4,4, ,5,5,5,5, 
2023,NSCI6101,5,5,5,4,4, ,4,4,4,4, 
2023,BMAT112,5,5,5,5,5, ,5,5,5,5, 
2023,STAT112,3,3,3,3,3, ,3,3,3,3, 
2023,ACTG6141,4,4,4,4,4, ,4,4,4,4, 
2023,CS379,4,4,4,4,4,Time,4,4,4,4,Good
2023,NSTP6101,5,5,5,5,4, ,4,4,4,4, 
2023,GE6106,5,5,5,5,5, ,5,5,5,5, 
2023,CS202,3,3,3,3,3, ,3,3,3,3, 
2023,EDUC6243,5,5,5,5,5,Hope to have another deeper online teaching about computer.,5,5,5,5,More power Sir. Thank you.
2023,SSCI541,4,4,5,4,5, ,4,4,4,4, 
2023,MATH,2,2,3,3,2,"The courseware is acceptable, the problem solving is hard enough. But adding a course project that has a 0% weighted grade, and just edited right after I tried to submit for posting is unacceptable. The stress of creating a course project after solving so much calculus problems is stressful in itself.",2,3,2,3,Okay. Just not that active.
2023,RSCH122,5,5,5,5,5, ,5,5,5,5,Prof Prince Carlo Pancipane is a very responsive mentor even if he is new to AMA he's trying he's best to provide information for us.
2023,GE6101,4,4,4,4,4,SO FAR THE LESSONS ARE GOOD,4,4,4,4,THANK YOU FOR TEACHING.
2023,GE6108,5,5,5,5,5, ,5,5,5,5, 
2023,PSCI6102,5,5,5,5,5, ,5,5,5,5, 
2023,EDUC6242,5,5,5,5,5, ,5,5,5,5, 
2023,MBA102,4,4,4,4,5, ,4,4,4,4, 
2023,PEDH111,3,3,3,3,3, ,3,3,3,3, 
2023,MATH6231,4,4,4,4,4, ,4,4,4,4, 
2023,PSYC6304,5,5,5,5,5, ,5,5,5,5,EXCELLENT
2023,ITE6102,4,4,4,4,4, ,5,5,5,5, 
2023,BUSC112,2,2,2,2,2, ,2,2,2,2, 
2023,GE6116,5,5,5,5,5, ,5,5,5,5, 
2023,IA6260,5,5,5,5,5, ,4,4,4,4, 
2023,ENGL112,4,3,4,3,3, ,5,5,5,5, 
2023,CS352,3,3,3,3,4,more example videos showing and doing the progam,3,3,3,3, 
2023,GE6116,4,4,4,4,4,N/,4,4,4,4,Just wanted to suggest a real recorded discussion like other subjects because that helps a lot to our learnings.
2023,ACTG6481,3,3,3,3,3, ,3,3,3,3, 
2023,GE6304,5,5,4,4,5, ,5,5,5,5, 
2023,IA6260,5,5,5,5,5,Excellent learning materials.,5,5,5,5,Good presentation of data
2023,PSYC6204,5,5,5,5,5,Some words are a bit hard to understand.,5,5,5,5,Sir Symon was really helpful and approachable. He answers my questions immediately with clear explanations whenever I submit a ticket.
2023,ENGL6103,5,5,5,5,5, ,4,4,4,4, 
2023,ENTR122,5,5,5,5,5, ,5,5,5,5, 
2023,GE6108,5,5,5,5,5, ,5,5,5,5, 
2023,MATH6100,3,3,3,2,3, ,3,3,3,3, 
2023,GE6108,4,4,4,4,4, ,4,4,4,4, 
2023,GE6300,5,5,5,5,5, ,5,5,5,5, 
2023,ENTR122,5,5,5,5,5, ,5,5,5,5, 
2023,PHSC112,3,4,3,4,3, ,5,5,5,5, 
2023,GE6104,5,5,5,5,5,"if possible, a way for students to mark/highlight keywords for quiz/exam reviews.",5,5,5,5,The quiz questions were made for better understanding of the subject.
2023,GE6114,4,4,4,4,4, ,4,4,4,4,GOOD MENTOR
2023,GE6101,4,4,4,4,4, ,4,4,4,4,GOOD MENTOR
2023,FILI6201,4,4,4,4,4, ,4,4,4,4,Good Mentor
2023,GE6100,4,4,4,4,4, ,4,4,4,4,Good Mentor
2023,GE6116,5,5,5,5,5, ,5,5,5,5, 
2023,BP002,5,5,5,5,5, ,5,5,5,5,NONE
2023,ENGL112,4,5,4,4,5, ,5,5,5,5, 
2023,EDUC6231,4,4,4,4,4, ,3,3,3,3, 
2023,ECON6110,3,3,3,3,3, ,3,3,3,3, 
2023,GE6300,5,5,5,5,5,Nothing,5,5,5,5,Nothing
2023,NSTP6102,4,4,4,4,4,Good.,4,4,4,4,Good.
2023,GE6116,5,5,5,5,5, ,5,5,5,5, 
2023,GE6103,4,4,4,4,5, ,3,3,3,5, 
2023,GE6103,5,5,5,3,5,"I like the visuals, but if the readings take up a whole page, maybe it's better to break it down into bullets so it won't be hard to grasp new information.",5,5,5,5,None. Thankyou
2023,PSYC6403,4,3,3,4,4,"The identification part is confusing because it lacks instructions, it should at least let the students know if we need to place complete names or capital letters. 
Like Week 13, Quiz 13, question 14: I answered individualistic culture because it's the complete definition, but I got it wrong instead the correct one is just ""individualistic. 
Also in question 15, Cultural-comparative approach but accepted Cultural-comparative approach.
I tried answering this way in some questions then I get it wrong.

Also on capitalizing answers.",5,5,5,5,He's the only mentor that really records and holds lectures.
2023,BAMM6304A,4,4,4,4,4, ,4,4,4,4, 
2023,GE6104,5,5,5,5,5,Nothing to improved i am very satisfied,5,5,5,5,Nothing to improved i am very satisfied
2023,IT6206A,5,5,5,5,5,Well done!,5,5,5,5,"Ms. Casin had provided some Class Orientation just before every lesson and quizzes or exams. It helps a lot as we are warned of what we have to expect on the modules and assessments. Honestly speaking, it motivates me to keep on going until I had finished all the lessons. Thanks a lot Ma'am! "
2023,MATH6258,4,4,4,4,4,NONE,5,5,5,5,NONE
2023,MACOED7108,4,4,4,4,4, ,5,5,5,5, 
2023,GE6102,4,4,4,4,4,MORE VIDEO LECTURE PLEASE,4,4,4,4,NO CHANCE TO MEET OR CONVERSE WITH THE MENTOR.
2023,MPA7106,5,5,5,5,5, ,5,5,5,5, 
2023,THC6140,5,5,5,5,5,None ,5,5,5,5, 
2023,GE6108,5,4,5,5,5,ENJOYED LEARNING FOR THIS COURSE,4,4,4,4,DID NOT HAVE CHANCE TO MEET OR CONVERSE WITH THE MENTOR
2023,GE6103,5,5,5,5,5,I hope there is a video lecture to every lesson.,5,5,5,5,I love how you organized the topics.
2023,COMP134,5,5,5,5,5, ,5,5,5,5, 
2023,OFAD6006,5,5,5,5,5,None. The did a great job.,5,5,5,5,Good Job.
2023,GE6104,5,5,5,5,5,can read and understand the lesson,5,5,5,5,can read and understand the lesson
2023,GE6102,4,3,3,3,3, ,3,3,3,3, 
2023,MPA7003,5,5,5,5,5, ,5,5,5,5,Thank you! Keep up the good work!
2023,IT6205A,5,5,5,5,5, ,5,5,5,5, 
2023,MBA101,5,5,5,5,5,I love Dr Ali ,5,5,5,5,Thanks for all your diligent hard work 
2023,MBA102,4,4,4,4,4,Keep it up.,4,4,4,4,Keep it up.
2023,MBA102,3,4,3,3,3, ,3,3,3,3, 
2023,PSYC6101,4,4,4,4,4,A very good module,4,4,4,4,I wish I could attend the virtual class.
2023,HUMSS124,4,4,4,4,4, ,4,4,4,4, 
2023,PHYC122,3,3,3,3,3,N/a,3,3,3,3,N/a
2023,GE6114,4,4,4,4,4, ,3,3,3,3, 
2023,GE6106,5,5,5,5,5, ,5,5,5,5, 
2023,GE6103,5,5,5,5,5, ,5,5,5,5, 
2023,PHYED6102,4,4,4,4,4, ,4,4,4,4, 
2023,GE6101,5,5,5,5,5, ,5,5,5,5, 
2023,EDUC6244,5,5,5,5,5, ,5,5,5,5, 
2023,BP001,4,5,5,4,4, ,4,4,4,4, 
2023,RSCH122,3,3,3,3,3, ,3,3,3,3, 
2023,GE6102,4,4,4,4,4, ,4,4,4,4,THANK YOU SO MUCH
2023,MBA101,5,5,5,5,5, ,5,5,5,5, 
2023,DIRR112,5,5,5,5,5, ,5,5,5,5, 
2023,ITE6104,4,5,5,4,4, ,4,4,5,4, 
2023,PHYED6200,5,5,5,5,5, ,5,5,5,5, 
2023,EDUC6214,5,5,5,5,5, ,5,5,5,5, 
2023,BAMM6204,4,4,4,4,4, ,4,3,4,4,It was a good experience with the mentor
2023,BP001,5,5,5,5,5, ,5,5,5,5, 
2023,GE6101,5,5,5,5,5, ,5,5,5,5, 
2023,CHEM122,5,3,4,3,3, ,5,5,5,5, 
2023,HUMA111,5,5,5,5,5, ,5,5,5,5, 
2023,FLAN6300,4,4,4,4,4, ,4,4,4,4, 
2023,BAMM6202A,5,5,5,5,5, ,4,4,4,4, 
2023,PHYED121,5,5,5,5,5, ,5,5,5,5, 
2023,3LP2,5,5,5,5,5, ,5,5,5,5, 
2023,3LP1,5,5,4,5,4, ,5,4,4,4, 
2023,BP001,5,5,5,5,5, ,5,5,5,5, 
2023,BP001,5,5,5,5,5, ,5,5,5,5, 
2023,IT301,5,5,5,5,5, ,5,5,5,5, 
2023,ENGL102,4,5,5,4,4, ,5,5,5,5,Thank you. 
2023,MIT422,4,5,5,4,4,"Course Content are excellent but could improve on provided course materials such as video lessons, audio discussions, or interactive presentations to address and cater different types of learners. Activity outputs may also be designed applying differentiated approach to avoid limitations on the required outputs.",5,5,5,5, 
2023,BP006,5,4,4,5,4, ,5,5,5,5, 
2023,MPA7004,5,5,5,5,5, ,5,5,5,5,Thank you and keep up the good work!
2023,GE6103,4,4,4,4,4, ,3,3,3,3, 
2023,GE6115,4,4,4,4,4,FINE,4,4,4,4, 
2023,HPC6100,5,4,4,4,4,"Next improvement is all courses should be unlock even without the completion of the other weeks. So students can have an idea what to expect next.

Avoid using fill in the blanks when asking question and also the one that you need to arrange the answer this would cause problem to the answer sheet. Instead use a simple choices to answer the question not write them. 


- shorter modules are better containing important information.",4,4,4,4,Overall quality in a good state.
2023,GE6300,5,5,5,5,5,Kindly please double check the references for further reading. Some of them are no longer working.,5,5,5,5,Kindly please check week 6. It has two presentations attached but with the same content. Thank you!
2023,MBA101,4,4,4,5,5, ,5,5,5,5, 
2023,GE6103,4,4,4,4,4, ,4,4,4,4, 
2023,ITE6104,5,5,5,5,5,The course content are very useful and complete of guide. And also the activities helps me a lot to improve my learning's about this subject.,5,5,5,5,"Thank you Ms. Fatima Mae OsmeÃ±a for your complete and detailed modules. For the activities, laboratories, machine problems & examinations, it helps me a lot to understand and practice more about what this subject is all about. Again thank you and stay safe."
2023,GE6107,4,5,4,3,4,"More examples for Ethics, pls. And applications to real life scenario.",4,4,4,4,"If possible, relate the Ethics course to the current situation of the country and the world."
2023,MBA902,5,5,5,5,5,"3 modes of learning materials (ppt, word & video presentations) were effective. this effort is greatly appreciated.",5,5,4,4,"I did not have a chance to directly approach my mentor, but should I did, I know she will be kind and approachable."
2023,MBA603,5,5,5,5,5, ,5,5,5,5, 
2023,PSYC6502,5,5,5,4,5, ,5,5,5,5, 
2023,GE6105,5,4,4,4,4, ,4,4,4,4, 
2023,ENGL6321,5,5,4,5,5, ,5,5,5,5, 
2023,FILI112,5,5,5,5,5,a,5,5,5,5,a
2023,GE6100,5,5,5,5,5, ,5,5,5,5, 
2023,BAFM6002A,3,3,3,3,3,this subject is not organized and i paid for this ,3,3,3,3,could pls you make this subject complete and organized ive have been asked  many times about the problem  and still you know
2023,PSYC6403,5,5,5,5,5, ,5,5,5,5, 
2023,ITE6101,4,4,4,4,4, ,4,4,4,4,Good Mentor
2023,IA6260,3,3,2,2,2,Please provide more learning tools to widen those given pointer of the said subjects,5,5,5,5, 
2023,GE6102,4,4,4,4,4,Maybe it would be better if their is a video presentation to understand more,5,5,5,5,Thank you for your giving us your best for our learning
2023,GE6300,5,5,5,5,5, ,4,5,5,5,APPRECIATE THE VIDEO LECTURES
2023,BP002,5,5,5,5,5,NOT SO.,5,5,5,5, 
2023,ETHNS6102,5,5,5,5,5, ,5,5,5,5, 
2023,MBA102,5,5,5,5,5,Please allow 3rd chance for long quiz and 2nd chance for short quiz,5,5,5,5, 
2023,MATH6100,3,3,3,4,4, ,4,3,4,4, 
2023,ELSC111,4,4,4,4,4, ,5,5,5,5, 
2023,CS6203,4,3,3,4,4, ,3,3,3,3, 
2023,BAHRM6303,5,5,5,5,5, ,5,5,5,5, 
2023,BP001,4,4,4,4,4, ,4,4,4,4, 
2023,EDUC6231,1,1,1,1,1,THE LESSON AVAILABLE ON THE MODULE IS NOT ORGANIZED AN IT IS INCOMPLETE. THE ASSESSMENT AFTER MODULE COVERS TOPIC THAT IS NOT AVAILABLE ON THE MODULE. HOW ARE WE SUPPOSED TO PASSED THE SUBJECT IF WE DO NOT EVEN KNOW WHAT WE ARE EVALUATED FOR? ,1,1,1,1,MODULES PROVIDED MUST BE PREPARED IN MANNER THAT STUDENT WILL BE ABLE TO UNDERTAND IT GIVEN THAT THERE IS NO DISCUSSION FOR THIS. ASSESSMENTS ARE NOT RELATED TO THE MODULE. 
2023,REM6236,5,5,5,5,5, ,5,5,5,5, 
2023,ECON6351,4,4,4,4,4, ,4,4,4,4, 
2023,MBA103,5,5,5,5,5, ,5,5,5,5, 
2023,MIT536,5,5,5,5,5, ,5,5,5,5,Thank you so much po. I am grateful for all the learnings in this subject and patience of my mentor.
2023,GE6104,5,5,5,5,5, ,5,5,5,5, 
2023,NSCI6302,5,5,5,5,4, ,5,5,5,5, 
2023,COMM6238,5,5,5,5,5, ,5,5,5,5, 
2023,BP003,5,5,5,5,5, ,5,5,5,5, 
2023,GE6103,5,5,5,4,5,The content of the course must be concise and precise. Avoid using jargons words for the better understanding. ,5,5,5,5,I didn't have a chance to meet my mentor but my experience for this course is amazing. 
2023,PHYED6101,5,5,5,5,5, ,5,5,5,5, 
2023,PHYED6101,5,5,5,5,5,The online videos must be precise and concise. ,5,5,5,5,My experience for this course is amazing
2023,MATH,5,5,5,5,5, ,5,5,5,5, 
2023,GE6106,5,5,5,5,5,They must need to add another learning videos for this course ,5,5,5,5,My experience here in this course is amazing 
2023,ACTG6250A,5,3,5,4,3,"Please let professors keep in mind that some students are unable to commit to projects that involve other parties (such as small businesses, etc.) due to limited resources as they are staying in another country. Thank you.",5,5,5,5,"Please let professors keep in mind that some students are unable to commit to projects that involve other parties (such as small businesses, etc.) due to limited resources as they are staying in another country. Thank you."
2023,FLAN6350,5,5,5,5,5, ,5,5,5,5, 
2023,HUMSS111,3,3,3,3,3, ,3,3,3,3, 
2023,GE6116,5,5,5,5,5,Keep it up!,5,5,5,5,"Good job, keep it up!"
2023,BAMM6306,5,5,5,5,5, ,5,5,5,5, 
2023,PHSC112,1,1,1,1,1, ,1,1,1,1, 
2023,MATH6200,5,5,5,5,5,None so far,5,5,5,5,Well-versed on the subject
2023,GE6108,4,4,4,4,4,downloadable notes,4,4,4,4, 
2023,DIRR112,3,3,3,3,3, ,3,3,3,3, 
2023,MATH,5,5,5,4,4,Refrain from frequent increased of tuition fees.,4,4,4,4,Keep up the good work.
2023,ENGL6313,5,5,5,5,5,Please make sure that the quiz question is about information found in previous modules and not that of untaught information.,5,5,5,5, 
2023,GE6102,4,4,4,4,4, ,4,4,4,4, 
2023,ENGL6220,5,5,5,5,5,"It was a very difficult term for me - this term- trying to balance work and academics, and it helped a lot that the lessons were split into manageable increments. it really helped a lot.",5,5,5,5,"I am sorry if it took a while for me to make progress with this subject, it was a very rocky few months. Thank you for making the lessons intuitive!"
2023,PSYC6302,5,5,5,5,5,Very Interesting Subject,5,5,5,5,Kudos to our mentor for this subject. He always provides video lessons for his students.
2023,NSCI6302,5,4,4,5,4, ,5,5,5,5, 
2023,BAFM6007,5,5,5,5,5,Excellent,5,5,5,5,Excellent
2023,PSYC6203,5,5,5,5,5, ,5,5,5,5, 
2023,IT6212,4,4,4,4,4, ,3,4,4,4, 
2023,GE6104,5,5,5,5,5,The course has a very informative content.,5,5,5,5,The materials are organized and easy to understand.
2023,GE6115,4,4,4,4,4, ,4,4,4,4, 
2023,HUMA101,5,5,5,5,5, ,5,5,5,5, 
2023,ENGL121,5,5,4,5,5, ,5,5,5,5, 
2023,GE6108,4,5,5,5,5, ,4,4,4,4, 
2023,FILI111,5,5,5,5,5, ,5,5,5,5, 
2023,ENGL121,5,5,5,5,5, ,5,5,5,5, 
2023,PHSC112,5,5,5,5,5, ,5,5,5,5, 
2023,MEIL122,5,5,5,5,5, ,5,5,5,5, 
2023,BP001,5,5,5,5,5,I don't have any further recommendations because it is very informational even to me who is already middle aged with work experience. ,5,5,5,5,None. The mentor is very clear and I can easily understand the lesson.
2023,PEDH112,3,3,3,3,3, ,3,3,3,3, 
2023,BP002,5,5,5,5,5,I am satisfied with the way the lessons were taught.,5,5,5,5,I don't have any idea because I am satisfied with the learning.
2023,BP008,5,5,5,5,5,I am satisfied with the lessons and the way they were explained.,5,5,5,5,"None, I am satisfied."
2023,GE6104,5,4,5,5,5,I love the presentation. More video lectures would be great,5,5,5,5,the mentor is great at creating presentations. All needed information is included. 
2023,REM6314,5,5,5,5,5, ,5,5,5,5, 
2023,GE6115,5,5,5,5,5,Topics were interesting and I am glad that we read it instead of just listening. I am able to absorb the information more.,5,5,5,5,None. I am satisfied with the way the lesson was taught.
2023,BAMM6008,3,4,4,3,3, ,3,3,3,3, 
2023,PSYC6503,4,4,4,4,4, ,4,4,4,4, 
2023,ACTG6252,3,3,3,3,3, ,3,3,3,3, 
2023,GE6102,5,5,5,5,5, ,5,5,5,5, 
2023,GE6300,5,5,5,5,5,good job with the module,4,4,4,4, 
2023,GE6104,5,5,5,5,5, ,4,4,4,5, 
2023,PHYC121,4,3,3,3,3, ,4,4,3,4, 
2023,MBA701,3,4,4,3,3, ,2,3,3,3,"The grades given are disappointing, I would suggest there would be an explanation for those grades we got. What do we need to do to improve our activities submitted for grading?  "
2023,ITE6101,4,4,4,4,4, ,4,4,4,4, 
2023,REM6234,5,5,5,5,5, ,5,5,5,5, 
2023,REM6254,5,5,5,5,5, ,5,5,5,5, 
2023,REM6201,5,5,5,5,5, ,5,5,5,5, 
2023,GBIO121,4,4,4,4,4, ,4,4,4,4, 
2023,MBA101,4,4,4,4,4, ,5,5,5,5,Prof. Hope has given me feedback from the very start of me taking this subject in order for me to revisit and update my assignments. It helps me realize my tendency to submit my report in an abrupt way without doing back checks. And for that I am grateful. 
2023,ENGL121,4,4,5,4,5, ,4,5,4,5, 
2023,BAFM6007,4,4,4,4,5, ,5,4,4,4, 
2023,GE6105,5,5,5,5,5, ,5,4,5,5, 
2023,ENGL6222,5,5,5,5,5,"Hopefully, Amaoed will continue to improve its learning system so that it is even better and ahead of the others, making it even more convenient for those who want to continue their studies and get the opportunity to learn, for example, myself.",5,5,5,5,"To my prof, thank you infinitely for the knowledge and invaluable lessons, healthy always and stay enthusiastic in guiding us students who are chasing dreams, thank you mentor God bless."
2023,SSCI511,4,4,4,4,4, ,4,4,4,4, 
2023,FILI112,5,5,5,5,5,a,5,5,5,5,a
2023,HMRM112,3,5,3,2,4,I already passed in you activity.,3,2,3,4,Already passed it in your subject.
2023,ENTR122,4,4,4,4,4, ,3,3,3,3, 
2023,GE6104,4,4,4,4,4, ,4,4,4,4, 
2023,BESR122,5,5,5,5,5,none so far,5,5,5,5,none so far
2023,ENGL6313,5,5,5,5,5, ,5,5,5,5, 
2023,CPAR122,4,4,4,4,4, ,3,3,3,3, 
2023,MATH6324,4,4,4,4,4, ,4,4,4,4, 
2023,NSCI6302,3,3,1,3,3, ,4,4,4,4, 
2023,GE6102,5,5,5,5,5, ,5,5,5,5, 
2023,HUMSS125,5,5,5,5,5, ,4,4,4,4, 
2023,PHSC112,3,3,3,3,3, ,3,3,3,3, 
2023,ENGL6301,3,5,3,3,4, ,4,4,3,4, 
2023,BUSC112,3,3,3,3,3, ,3,3,3,3, 
2023,CS332,4,4,4,4,4, ,5,5,5,5, 
2023,PSYC6303,5,5,5,5,5,Good job! Easy to understand modules. ,5,5,5,5,I was able to understand easily the content of the module. 
2023,GE6115,5,5,5,5,5,-,5,5,5,5,-
2023,BP008,5,5,5,5,5,None ,5,5,5,5,Nothing 
2023,GE6103,4,4,5,3,4,I suggest to keep some video presentation to make easier to understand.,4,4,4,4,"The mentor probably wants us to read all the modules, but it is more fun if there is a video presentation to discuss what was taught."
2023,GE6200,4,4,4,4,4,DOWNLOADABLE NOTES,4,4,4,4, 
2023,PHYED6101,5,5,5,5,5, ,5,5,5,5, 
2023,GE6114,4,4,4,4,4,"GIVE ENOUGH TIME TO ANSWER QUIZZES, ASSIGNMENTS..",4,3,4,4,MODULE WERE SO HELPFUL SO AS THE QUIZZES... 
2023,ESCI111,4,4,4,4,4, ,4,4,4,4, 
2023,PSYC6102,5,5,5,5,5, ,5,5,5,5, 
2023,LAW6145,5,5,5,5,5, ,5,5,5,5, 
2023,RSCH111,3,3,4,4,4, ,5,5,5,5, 
2023,ITE6104,5,5,5,5,5,Please do add a summarized step by step guide or have shorter videos.,5,5,5,5,Excellent
2023,GE6102,3,5,3,3,4, ,5,5,5,5,None. TYSM for your efforts and time ma'am/sir
2023,REM6235,5,5,5,5,5, ,5,5,5,5, 
2023,MBA103,5,5,5,5,5, ,5,5,5,5, 
2023,PEDH121,2,2,2,4,2,"I was expecting to see more content besides the module.  The power point/video lecture was inadequate as it was literally lifted or copied and pasted from the module.  There were references/links indicated at the bottom of the module, however it would have been better if there was a hyperlink to every end of the lecture so we can also check online.  Nevertheless, I simply googled every other reference anyway it's available.  The video inserted to every video PPT/lecture also stopped midway and some have no sounds/it just kept playing with muted audio.  It would be best if we were given reading/viewing assignments perhaps and then submit a reaction paper on the works of for example, Jose Arcadio Limon, or watch a Ballet Manila performance.  I just did that on my own to further my knowledge of these course/ subject since I got curious with the people who were pioneers dance not only in the Philippines but in the world.  There were typo errors or quiz questions that were also erroneous.  I was hoping to submit the screenshots separately also.",3,3,3,2,"Mentor's power point presentation in the video lecture really needs improvement not only on the grammatical level but on the pronouncements of the subject.  She needs to google her lecture and also check the pronunciations of the foreign names or foreign-sounding words.  It greatly adds to the integrity and level of competency of a teacher when they sound confident and pronounce their subject matter properly.  Also the quizzes and the learning activities have erroneous or disputable items.  For example, the question has a ""NOT"" in the question, but all the answers were ""positive"" or ""true"".  So, it was a point against us students even if the question was erroneous to begin with.  I hope to get a content in the video lectures not copied and pasted or literally lifted from the modules in the future or in my PE4 should we have the same mentor.  Evaluation Questions 1-3 is NOT APPLICABLE for me because I have not sought any assistance, feedback, or help from her since the beginning.  So I merely gave an average of 3 wherein it should have an option for ""0"" or NOT APPLICABLE."
