Date,Feedback,Department,Category,,
2021,"It was pretty good, however the fees increased between Grade 11 and 12. Maybe the fees could be more transparent and easy to find on the website.",All Units,Program to be launch,,
2021,"The enrollment was very smooth, the staff was very approachable and they reply very fast.",All Units,Program to be launch,,
2021,"My experience so far is good but whenever I have questions or inquiries, the response takes a long time. Regarding the enrollment procedure, I think the staff must START responding more quickly. Further, staffs must also START keeping students' information in order for them to know and be reminded about students' different concerns.",All Units,Program to be launch,,
2021,"Enrollment is great. Karl assisted me in the initial procedure till I was endorsed to other dept. Great process. Easy, fast, without hassle.",All Units,Program to be launch,,
2021,The enrollment was easy to follow. Continue the procedures being easy to follow. Please add more payment methods.,All Units,Program to be launch,,
2021,No hassle ;),All Units,Program to be launch,,
2021,Everything is smoothly flow and it big opportunity to me as a working woman.,All Units,Program to be launch,,
2021,"The current enrollment procedure is easy to follow and very efficient. START adding more payment channels like BPI, and add an input field for discount cost in the portal. STOP - nothing to mention. KEEP continual improvement that might relevant to the current enrollment process.",All Units,Program to be launch,,
2021,"when I rate it during the enrollment procedure I'll give it 10, because they will asses you until you enrolled.",All Units,Program to be launch,,
2021,The enrollment procedure was so easy thanks to the staff who answers all the questions that i ask and the other information that they provide.,All Units,Program to be launch,,
2021,My experience in enrollment was they answered my questions and concerns. They are approachable.,All Units,Program to be launch,,
2021,My experience with the enrollment procedure is great. START offering other mode of payment like Amex and MasterCard also and not only VISA. KEEP the good job in easy accessible communication.,All Units,Program to be launch,,
2021,I just deposit in a bank and that's it! The following day I'm already enrolled!,All Units,Program to be launch,,
2021,Enrollment is good. Quite fast,All Units,Program to be launch,,
2021,"The first time was easy, I thank the admission officer who assisted me and for helping me to decide what course should I take.",All Units,Program to be launch,,
2021,"I find waiting to each of my concern the most challenging of all. Some of the responses were very fast, while some of the responses took a very long time to receive, and some staff weren't checking or should I say linking to each other (co-employee) upon a certain matter. This could give your future students a chance to complain, especially if that student is taking down note every student concern that he/she send you. I had a situation, some to count, which I was talking to different staff of your University for the same concern. But, the staffs' replies were very far to each other, some were asking me to do a thing which was making me to go back and forth several times. So, mostly what I find challenging, upsetting, and annoying is that, waiting for a respond, a kind of respond e-mail which wasn't consulted first to AMAOed employees, if they do, probably it'll we more smoothly for the student's sake.",All Units,Program to be launch,,
2021,Becoming faster than ever.,All Units,Program to be launch,,
2021,"I am completely satisfied, actually. :)",All Units,Program to be launch,,
2021,Enrolling online is easier only couple of days took me to enrolled im good with that,All Units,Program to be launch,,
